title,genre,nation,running_time,release_date,director,actor,grade,summary,poster
푸른 호수,드라마,미국,117분,2021 .10.13 개봉,저스틴 전,"저스틴 전, 알리시아 비칸데르, 시드니 코왈스키",12세 관람가,"“내 이름은 안토니오 르블랑입니다.”
 한국에서 태어나 미국으로 입양돼 ‘안토니오 르블랑'이라는 이름을 얻은 한 남자.
 그에게는 누구보다 자신을 믿어주는 아내 ‘캐시'와 사랑스런 딸 ‘제시’,
 그리고 곧 태어날 아기가 전부다.
 
 “나는 미국인도, 한국인도 아닙니다.”
 어느 날, 억울한 상황에 휘말려 경찰에 붙잡힌 그는 영문도 모른 채 이민단속국으로 넘겨지고,
 시민권이 없다는 사실을 난생처음 알게된 그는 강제추방 위기에 처하는데…
 
 가족을 지키고 싶은 그의 뜨거운 이야기가 펼쳐집니다.",https://movie-phinf.pstatic.net/20210923_215/1632375900577WD1lR_JPEG/movie_image.jpg?type=m203_290_2
풍마신룡 소걸아,"판타지, 액션",중국,83분,2021 .05 개봉,천 쥐리,팽옹사,15세 관람가,항룡신장이 다시 강호에 나타나고 소걸아가 천문교와 대항한다! 천하제일 거지가 악의 세력을 없애고 백성을 평안하게 하는 위인으로 변한다.,https://movie-phinf.pstatic.net/20210517_5/1621220139071CBVgc_JPEG/movie_image.jpg?type=m203_290_2
프라미싱 영 우먼,"범죄, 드라마, 스릴러",미국,114분,2021 .02.24 개봉,에머랄드 펜넬,캐리 멀리건(카산드라 토마스),15세 관람가,7년 전 자신의 가장 친한 친구가 당한 비극적인 사건에 충격을 받고 고통 속에 살고 있는 ‘카산드라’(캐리 멀리건)가 친구를 위해 완벽하고 치밀한 복수를 실행하면서 벌어지는 이야기,https://movie-phinf.pstatic.net/20210208_83/1612747165478tIX9H_JPEG/movie_image.jpg?type=m203_290_2
프렌치 디스패치,"코미디, 드라마, 멜로/로맨스",미국,108분,2021 개봉,웨스 앤더슨,"틸다 스윈튼, 프란시스 맥도맨드, 빌 머레이",R,1950년대 파리를 배경으로 가상의 미국 신문사에서 벌어지는 기자들의 삶을 그린 영화,https://movie-phinf.pstatic.net/20200224_76/1582524228663VoY0o_JPEG/movie_image.jpg?type=m203_290_2
프로페서 앤 매드맨,"드라마, 미스터리, 스릴러",미국,124분,2021 .06.02 개봉,P.B. 셰므란,"멜 깁슨(제임스 머리), 숀 펜(윌리엄 마이너)",15세 관람가,"빅토리아 시대, 대영제국의 부활을 위해 세상을 정의할 '옥스퍼드 사전 편찬 프로젝트'가 시작된다. 책임자로 부임한 이는 수십 개의 언어를 구사하는 괴짜 교수 제임스 머리(멜 깁슨). 그는 영어를 쓰는 모든 이들로부터 단어와 예문을 모으자는 파격적인 제안을 내놓는다. 전국에서 편지가 빗발치던 어느 날, 머리는 고전을 풍부하게 인용한 수백 개 예문이 담긴 편지를 발견한다. 보낸 이는 닥터 윌리엄 마이너(숀 펜), 그의 천재적인 능력으로 불가능해 보였던 사전 편찬 작업엔 속도가 붙는다. 하지만 윌리엄이 정신병원에 구금된 미치광이라는 사실이 밝혀지게 되는데...",https://movie-phinf.pstatic.net/20210604_231/1622788969819Gr0ta_JPEG/movie_image.jpg?type=m203_290_2
프리 가이,"액션, 모험",미국,115분,2021 .08.11 개봉,숀 레비,라이언 레이놀즈(가이),12세 관람가,"평범한 직장, 절친 그리고 한 잔의 커피.
  평화로운 일상 속 때론 총격전과 날강도가 나타나는
  버라이어티한 ‘프리 시티’에 살고 있는 ‘가이’.
 
  그에겐 뭐 하나 부족한 것이 없었다.
  우연히 마주친 그녀에게 한눈에 반하기 전까지는…
 
  갖은 노력 끝에 다시 만난 그녀는
  ‘가이’가 비디오 게임 ‘프리 시티’에 사는 배경 캐릭터이고,
  이 세상은 곧 파괴될 거라 경고한다.
 
  혼란에 빠진 ‘가이’
  그러나 그는 ‘프리 시티’의 파괴를 막기 위해
  더 이상 배경 캐릭터가 아닌, 히어로가 되기로 결심한다.
 
  시원하게 터지는 상상초월 엔터테이닝 액션 블록버스터!
  인생의 판을 바꿀 짜릿한 반란이 시작된다!",https://movie-phinf.pstatic.net/20210721_243/1626844891093xnPK1_JPEG/movie_image.jpg?type=m203_290_2
플래시백,"스릴러, 드라마",캐나다,97분,2021 .06.10 개봉,크리스토퍼 맥브라이드,"딜런 오브라이언(프레드), 마이카 먼로(신디), 에모리 코헨(세바스찬)",15세 관람가,"단조로운 일상에 지친 직장인 ‘프레드릭'.
 어느 날 길에서 마주친 낯선 남자에게서 데자뷔를 느낀 뒤
 기억 저편에 묻어두었던 고등학생 시절 첫사랑 '신디'를 떠올린다.
 
 신디가 졸업 시험을 앞두고 갑자기 사라졌다는 사실을 알게 된 프레드릭은
 그의 실종이 친구들과 호기심에 삼킨 금지된 약 '머큐리'와 깊이 연관되어 있음을 직감한다.
 
 “나는 과거의 기억인가, 미래의 환영인가”
 과거와 미래의 경계에 갇힌 프레드릭의 마지막 선택!
 
 과거의 미스터리를 파헤칠수록 시공간이 무너지는 기묘한 감각을 느끼게 되고
 악몽 같은 과거와 감옥 같은 미래의 경계에 갇힌 프레드릭은 자신의 현실을 결정할 최후의 선택을 한다.",https://movie-phinf.pstatic.net/20210520_172/1621488726058avlYH_JPEG/movie_image.jpg?type=m203_290_2
피넛 버터 팔콘,드라마,미국,97분,2021 .04.07 개봉,"타일러 닐슨, 마이크 슈왈츠","샤이아 라보프, 다코타 존슨, 잭 고츠아전",12세 관람가,"레슬러가 되고 싶은 잭은 보호소를 탈출해 과거로부터 도망쳐 나온 어부 타일러의 배에 숨어 들게 된다.
 예상치 못한 만남이었지만 타일러는 레슬러 ‘피넛 버터 팔콘’이 되고 싶은 잭을 동생처럼 보살피며
 레슬링 학교가 있는 ‘에이든’으로 향한다. 이 여정에 잭을 찾아나선 보호소 직원 엘리너가 합류하고
 거리에서 잠을 자고 뗏목으로 강을 건너는 거친 여행이지만, 셋은 서로에게 의지하며 희망을 피워간다.
 하지만 타일러가 도망쳐온 과거는 다시 그들의 앞을 막아서고 마는데…",https://movie-phinf.pstatic.net/20210324_65/16165637159137BB0n_JPEG/movie_image.jpg?type=m203_290_2
피노키오,"드라마, 판타지",이탈리아,125분,2021 .03.18 개봉,마테오 가로네,"페데리코 예라피(피노키오), 로베르토 베니니(제페토), 마린 백트",12세 관람가,"가난하게 살아가던 목공 제페토 할아버지는 멋진 꼭두각시를 만들어 돈을 벌 계획을 세운다. 나무를 구해 꼭두각시를 만들던 할아버지는 깜짝 놀란다. 나무 인형에게서 심장이 뛰는 소리가 들리고, 움직이기 시작한 것이다. 제페토 할아버지는 ‘피노키오’라는 이름을 지어주고, 아들로 삼기로 한다.
 
 하지만 호기심이 많은 피노키오는 말썽만 부리며 할아버지를 걱정만 하게 만들고, 심지어 학교 책을 팔아 인형극 구경을 가게 되는데…!",https://movie-phinf.pstatic.net/20210308_299/1615180899564QJkvf_JPEG/movie_image.jpg?type=m203_290_2
피닉스,드라마,독일,98분,2021 .07.22 개봉,크리스티안 펫졸드,"니나 호스, 로날드 제르필드, 니나 쿤젠도르프",12세 관람가,"1945년 6월 아우슈비츠 생존자 넬리가 고향으로 돌아온다. 그녀의 얼굴은 심하게 훼손된 상태.
 성형 수술을 받고 회복된 넬리는 사랑하는 남편 조니를 찾아 나선다.
 마침내 재회하지만 아내가 죽었다고 믿는 조니는 얼굴이 변한 넬리를 알아보지 못한다.",https://movie-phinf.pstatic.net/20210705_273/1625464181084sOca8_JPEG/movie_image.jpg?type=m203_290_2
피어 오브 레인,"드라마, 공포, 스릴러",미국,109분,2021 .07.22 개봉,캐스틸 랜던,"매디슨 아이스먼, 이스라엘 브로우사드, 캐서린 헤이글",15세 관람가,"정신분열증을 앓고 있는 10대 소녀 ‘레인’
 어느 날, 옆집에 살고 있는 학교 선생님의 다락방에 감금되어 있는 어린 소녀를 보고 납치라고 의심하기 시작한다.
 누구도 그녀의 말을 믿어주지 않지만 유일하게 전학생 ‘케일럽’만이 그녀를 믿고 도와준다.
 ‘레인’은 진실을 파헤치기 위해 몰래 옆집으로 들어가게 되는데…!
 과연 소녀의 정체는 무엇일까?",https://movie-phinf.pstatic.net/20210716_205/1626417712090wldC2_JPEG/movie_image.jpg?type=m203_290_2
피어썸,"공포, 미스터리",한국,82분,2021 .10.07 개봉,이상헌,"조동혁(승연), 차선우(재혁)",15세 관람가,"공연을 할 수 없게 된 ‘승연’(조동혁)의 밴드는
 재정비를 위해 춘천으로 떠나고,
 우연히 그곳 클럽에서 멋진 실력을 보여준 그들은
 정식 공연 제안과, 멋진 숙소까지 제공받게 된다.
 
 하지만 휴식도 잠시 기타리스트 ‘재혁’(차선우)이
 뭔가에 홀린 듯 점점 섬뜩한 행동을 하기 시작하고,
 곧 이 집에 자신들만 있는 게 아니라는 사실을 알게 되는데…",https://movie-phinf.pstatic.net/20210917_247/1631854202877hx03Y_JPEG/movie_image.jpg?type=m203_290_2
피치 오브 타임 극장판,"멜로/로맨스, 드라마",한국,99분,2021 .10.21 개봉,장의순,"최재현, 지미 칸 크리사나판, 토미 싯티촉 푸에크풀폴",12세 관람가,"친구 윤오의 연락을 받고 한국에 도착한 피치.
 그렇게 날 반갑게 맞아준 윤오가 사실은 귀신이라고?!
 25년째 한국을 떠나지 못하는 떠돌이 태국 귀신 마리오를 만난 피치는
 윤오가 자신이 죽었다는 사실도 모른 채 지박령이 되었다는 걸 알게 된다.
 악귀가 되지 않고 무사히 환생하려면
 죽은 날로부터 49일안에 이승에서 풀지 못한 한을 풀어야 한다!
 도대체 윤오가 그토록 원하던 일이 무엇이었을까?
 함께 버킷리스트를 찾아가면서
 서로를 향한 마음은 점점 커져가고 이별의 시간이 다가오는데…",https://movie-phinf.pstatic.net/20210930_277/1632967172071mdLTA_JPEG/movie_image.jpg?type=m203_290_2
핑크 클라우드,"SF, 드라마",브라질,104분,2021 .10.06 개봉,이울리 제르바지,"르나타 렐리스, 에두아르도 멘돈카",청소년 관람불가,"원나잇을 즐기고 있던 지오바나와 야구는
 정부의 즉각적인 계엄령 선포로 그대로 동거를 시작하게 된다.
 
 하루, 이틀로 끝날 줄만 알았던 격리는 1년이 지나 2년이 넘어가고
 한 집에 갇힌 지오바나와 야구는 커플이 되고 아이가 생기고 부모가 된다.
 
 숨막히는 격리 상황 속에서 지오바나는 점점 지쳐 가고
 야구는 철저히 분리된 일상 속에서 자신만의 유토피아를 꿈꾸게 되는데…",https://movie-phinf.pstatic.net/20210923_113/1632376577388rSamA_PNG/movie_image.jpg?type=m203_290_2
하드 킬,액션,미국,98분,2021 .02 개봉,맷 에스칸다리,"브루스 윌리스, 제시 멧칼피",15세 관람가,"전직 용병이었던 밀러는 군에서 알고 지낸 오랜 친구의 부탁을 받아 전에 이끌던 팀원들과 함께 대기업 CEO 차머즈의 보호 임무를 맡는다.
 폐공장을 방문하는 차머즈의 일정에 함께 동행한 밀러와 팀원들은 강력한 AI 시스템을 개발한 차머즈의 딸 에바가 테러범 파드너에게 납치되었고,
 파드너가 그 시스템의 암호를 알고 있는 차머즈를 노린다는 것도 알게 된다.
 그렇게 폐공장에 갇힌 채 밀러는 에바를 되찾고 차머즈의 신변을 보호하려 파드너의 공격에 맞서 싸우게 되는데...",https://movie-phinf.pstatic.net/20210217_248/1613525840863eiPA6_JPEG/movie_image.jpg?type=m203_290_2
학교 가는 길,다큐멘터리,한국,99분,2021 .05.05 개봉,김정인,"이은자(본인), 정난모(본인), 조부용(본인)",12세 관람가,"전국 특수학교 재학생의 절반은
 매일 왕복 1~4시간 거리를 통학하며
 전쟁 같은 아침을 맞이한다
 
 장애 학생 수에 비해 턱없이 부족한 특수학교
 아이를 위해 거리로 나선 엄마들은
 무릎까지 꿇는 강단으로 맞서는데…
 
 세상을 바꾼 사진 한 장,
 엄마들의 용기 있는 외침이 시작된다!",https://movie-phinf.pstatic.net/20210416_118/1618536200110fLn7g_JPEG/movie_image.jpg?type=m203_290_2
한창나이 선녀님,다큐멘터리,한국,83분,2021 .10.20 개봉,원호연,임선녀(본인),전체 관람가,"새끼 낳은 소도 돌보고, 지붕에 널어둔 도루묵도 걷어야 하고,
 나무에 올라 감도 따고, 택시 타고 한글 배우러 시내도 나가야 하고.
 강원도 삼척 어느 산속에서 혼자 사는 선녀님은 앉아서 쉴 틈이 없다.
 
 몸이 열 개여도 부족한 선녀님이 또 한번 일을 냈다.
 평생 산 하나 밖에 못 넘어 본 그녀가, 오랫동안 살던 집을 떠나 새집 짓기를 결심하는데…
 또박또박 뚝딱뚝딱 오늘도 바쁜 선녀님의 하루.",https://movie-phinf.pstatic.net/20210928_52/1632794575215QfiwE_JPEG/movie_image.jpg?type=m203_290_2
할로윈 킬즈,공포,미국,105분,2021 .10.27 개봉,데이빗 고든 그린,"제이미 리 커티스(로리 스트로드), 주디 그리어(캐런), 앤디 마티첵(앨리슨)",청소년 관람불가,"할로윈 밤의 살아 있는 공포 ‘마이클 마이어스’로 인해 오래도록 고통받으며 살아온 ‘로리 스트로드’
 그녀는 딸 ‘캐런’, 손녀 ‘앨리슨’과 함께 ‘마이클’을 자신의 집 지하실에 가두고 불을 지르는 데 성공한다.
 
 하지만 모든 것이 끝났음을 실감하기도 잠시, 그가 지하실을 탈출했다는 절망적인 소식을 듣게 되고
 이어 ‘마이클’의 살인이 벌어지면서 해든필드 주민들은 또 다시 공포와 혼란에 빠진다.
 
 더 이상의 피해를 막기 위해 ‘로리 스트로드’와 ‘캐런’, ‘앨리슨’은
 해든필드 주민들과 그를 사냥하기 위한 추적을 시작하는데…
 
 “악마는 오늘 밤 죽는다!”",https://movie-phinf.pstatic.net/20210928_113/1632814661334r0DSG_JPEG/movie_image.jpg?type=m203_290_2
해길랍,멜로/로맨스,대만,83분,2021 .03.31 개봉,채밀결,"허광한(탕셩), 요애녕(완팅), 임의잠(시전)",15세 관람가,"등굣길 버스 안, 반짝이는 서로에게 반한 ‘탕셩’과 ‘완팅’은
 가슴 뛰는 첫사랑을 시작한다.
 
 서로의 세상이 되어가던 어느 날,
 충격적인 사고로 ‘완팅’은
 한 통의 편지와 ‘탕셩’만 남겨둔 채 곁을 떠난다.
 
 몇 년 후, ‘탕셩’ 앞에 새로운 친구 ‘류팅’이 등장한다.
 낯선 익숙함에 잊지 못했던 감정이 자라나는데…",https://movie-phinf.pstatic.net/20210310_108/1615364735577t3OEz_JPEG/movie_image.jpg?type=m203_290_2
해변의 에트랑제,"애니메이션, 멜로/로맨스",일본,59분,"2021 .09.09 재개봉, 2021 .02.18 개봉",오오하시 아키요,"심규혁(하시모토 슌), 이경태(치바나 미오), 무라타 타이시",15세 관람가,"오키나와 외딴섬, 해변 벤치에 혼자 멈춰있는 소년 ‘미오’. 그런 미오가 몹시 신경 쓰이는 소설가 지망생 ‘슌’. 우연한 계기로 가까워졌다 생각한 순간, 미오가 돌연 섬을 떠난다.
 그리고 3년 후, 그토록 그리워하던 서로를 다시 만난 둘은 이제 마음을 알아가며 서툴지만 따뜻한 사랑을 시작하는데…",https://movie-phinf.pstatic.net/20210125_20/1611551696077lGGQ8_JPEG/movie_image.jpg?type=m203_290_2
헬렌: 내 영혼의 자화상,드라마,핀란드,121분,2021 .02.25 개봉,안티 조키넨,로라 비른,12세 관람가,"“조건이 있어요. 당신을 그리고 싶어요”
 
 10년 넘게 예술계를 벗어나
 외딴 시골에서 살고 있는 헬렌
 어느 날 젊은 예술가 에이나르를 만나고
 싹트는 사랑 속 감정의 변화를 겪으며
 그녀의 예술성은 점점 더 무르익기 시작하는데…
 
 ‘핀란드의 뭉크’로 불리는 북유럽 대표 화가
 헬렌 쉐르벡의 삶이 최초로 공개된다!",https://movie-phinf.pstatic.net/20210205_206/1612491783197zQRPm_JPEG/movie_image.jpg?type=m203_290_2
